group,source_root,relative_path,kind,size_bytes,sha256,extension,mtime,symlink,accessible,is_license,is_archive,blend_role,note
B_distractors,data/pallet/distractors,indoor/gso__Threshold_Porcelain_Serving_Bowl_Coupe_White/metadata.pbtxt,FILE,580,28874d13f34db54e0930633c517932cd19bc7cca72c7c518141d885750a52ebe,.pbtxt,2026-07-24 15:05:03,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__Threshold_Porcelain_Serving_Bowl_Coupe_White/model.config,FILE,596,82c9d4ea2b01836581a0e52fb4d866fecb3b22bb6b3566bb7bca3638bf38ac67,.config,2026-07-24 15:05:03,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__Threshold_Porcelain_Serving_Bowl_Coupe_White/model.sdf,FILE,777,0bb4acf4e5f2e7a4be77134f857979fc22835a68f95d7e0d1f719a3e1330e444,.sdf,2026-07-24 15:05:03,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__Threshold_Porcelain_Serving_Bowl_Coupe_White/materials/textures/texture.png,FILE,7541215,b93445b91dc7c717e482c4934b1e14889f1395ed600f45dd66db7b556d794bbf,.png,2026-07-24 15:05:03,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__Threshold_Porcelain_Serving_Bowl_Coupe_White/meshes/model.mtl,FILE,444,3f95530679f169527864c1449868794e574c999561f3dba59ec96cc2b1aaafeb,.mtl,2026-07-24 19:29:09,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__Threshold_Porcelain_Serving_Bowl_Coupe_White/meshes/model.obj,FILE,507190,87a4abb33e8127f7fd940f06eeb6507bb0fa816b10452a5c95c4ea78aacfbc4c,.obj,2026-07-24 15:05:03,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__Threshold_Porcelain_Teapot_White/metadata.pbtxt,FILE,555,bffc7c47702daa2dc995190d95e8308b2ba4cb0bd101cf57f4801062b0ba5b18,.pbtxt,2026-07-24 00:09:06,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__Threshold_Porcelain_Teapot_White/model.config,FILE,571,fd1c07750c3661e32c1ab1d7be52b3cf1a7ba83f28b70db051d4408cf2dc88f5,.config,2026-07-24 00:09:06,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__Threshold_Porcelain_Teapot_White/model.sdf,FILE,765,fe0af1441e37e9e07a277366526252d1c85d6b4dfa5618aaecc45632eaaa32f0,.sdf,2026-07-24 00:09:06,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__Threshold_Porcelain_Teapot_White/materials/textures/texture.png,FILE,7473732,dd50c3b27df09948ed2c91b9d5b11c56e9b8b1a7e040002c6aa922afe591e0e8,.png,2026-07-24 00:09:06,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__Threshold_Porcelain_Teapot_White/meshes/model.mtl,FILE,444,3f95530679f169527864c1449868794e574c999561f3dba59ec96cc2b1aaafeb,.mtl,2026-07-24 19:29:09,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__Threshold_Porcelain_Teapot_White/meshes/model.obj,FILE,720862,3573de18679033cdd4ad9e8f1a03753942987449a623539192e89d585473d28a,.obj,2026-07-24 00:09:06,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__TriStar_Products_PPC_Power_Pressure_Cooker_XL_in_Black/metadata.pbtxt,FILE,598,f41c352982fb804319c1414e13e4e305d6d1f8da5c7d5a24afc0c98e9cb33a2f,.pbtxt,2026-07-24 00:09:08,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__TriStar_Products_PPC_Power_Pressure_Cooker_XL_in_Black/model.config,FILE,615,47ded088290b0bb4c4ecf375b211675ca7721fd9c785bcacc5dadcf95ee7fdf2,.config,2026-07-24 00:09:08,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__TriStar_Products_PPC_Power_Pressure_Cooker_XL_in_Black/model.sdf,FILE,787,dd173ed01c5572511e356faeffbc1bc44146476862ecb404854d8a758174e2aa,.sdf,2026-07-24 00:09:08,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__TriStar_Products_PPC_Power_Pressure_Cooker_XL_in_Black/materials/textures/texture.png,FILE,10689761,08aa5c67f2f2ff344e2bf0a58048cac7775ec9ce2ff05163faf36e20ca951610,.png,2026-07-24 00:09:08,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__TriStar_Products_PPC_Power_Pressure_Cooker_XL_in_Black/meshes/model.mtl,FILE,444,3f95530679f169527864c1449868794e574c999561f3dba59ec96cc2b1aaafeb,.mtl,2026-07-24 19:29:09,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__TriStar_Products_PPC_Power_Pressure_Cooker_XL_in_Black/meshes/model.obj,FILE,2267378,a7a43ba26d49670c9fafa62f207d1376bb0cb4b0a091aae20b932cbf0aba4414,.obj,2026-07-24 00:09:08,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__Utana_5_Porcelain_Ramekin_Large/metadata.pbtxt,FILE,551,208df4ab046a865dc4925ea628188eeb38aae1a19e3753a18880f7daac7422d9,.pbtxt,2026-07-24 00:09:07,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__Utana_5_Porcelain_Ramekin_Large/model.config,FILE,570,082e4e14c3faef78370d7f6f2f0c1ddaa3a8e5de823f51d9adc4a1a0771444fd,.config,2026-07-24 00:09:07,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__Utana_5_Porcelain_Ramekin_Large/model.sdf,FILE,764,b9dee987f03105fd302558a285c7007512f46fcebb2780dc51dc2c3892d37600,.sdf,2026-07-24 00:09:07,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__Utana_5_Porcelain_Ramekin_Large/materials/textures/texture.png,FILE,7877009,bec8949f79b1baf8034e6d7cb24b3bf594f13ec299427f2bc16bd17bb80f880e,.png,2026-07-24 00:09:07,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__Utana_5_Porcelain_Ramekin_Large/meshes/model.mtl,FILE,444,3f95530679f169527864c1449868794e574c999561f3dba59ec96cc2b1aaafeb,.mtl,2026-07-24 19:29:09,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/gso__Utana_5_Porcelain_Ramekin_Large/meshes/model.obj,FILE,1630463,7b46d9c795bf8c7535c87becec002fac8583481e9bdc70b75b7a93a8cdbdbefa,.obj,2026-07-24 00:09:07,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__drawer_cabinet/drawer_cabinet.bin,FILE,798852,3460b9fe00ffbe779b7f7f2de3b159c214cfec275c06194add0eebd951ee14e9,.bin,2026-07-24 00:08:44,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__drawer_cabinet/drawer_cabinet_1k.gltf,FILE,8031,899581e6a041644139a138f909c6ba001684cc55b5d1702e08f01094e20d0617,.gltf,2026-07-24 00:08:43,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__drawer_cabinet/textures/drawer_cabinet_arm_1k.jpg,FILE,124942,8f8eefaaadcee247204c5658c2f4d9cac598222336918b01eb48e4190317788c,.jpg,2026-07-24 00:08:43,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__drawer_cabinet/textures/drawer_cabinet_diff_1k.jpg,FILE,150011,0fe270409b54a5609662dda14afaa94af4bd3267dcd83dd824e05fa880d96efb,.jpg,2026-07-24 00:08:44,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__drawer_cabinet/textures/drawer_cabinet_nor_gl_1k.jpg,FILE,61593,26d0904ad341353e095ef619d157a5f416be014500475976f1144827cc849faa,.jpg,2026-07-24 00:08:44,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__dustpan/dustpan.bin,FILE,108296,14d316b081ed949f8897fcc26bdc7abb8775c630ad4fe69712f9eacf2e027c30,.bin,2026-07-24 00:08:47,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__dustpan/dustpan_1k.gltf,FILE,2711,68011bba3b576e5af7e03988c2796c87bba35cacd15e355e001ded4c7add68d8,.gltf,2026-07-24 00:08:44,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__dustpan/textures/dustpan_arm_1k.jpg,FILE,729106,6b8f2ad6da74821f4773b217329db3a135760e6c96fcfad29d2c3263747b9763,.jpg,2026-07-24 00:08:47,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__dustpan/textures/dustpan_diff_1k.jpg,FILE,636302,6dbfaddae00c9d1cd323c4ab3a9350441c3c55c378cd8068cfd786680faa8a20,.jpg,2026-07-24 00:08:46,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__dustpan/textures/dustpan_nor_gl_1k.jpg,FILE,799568,28f228e904c6402d66b15dc958a74e3a51c54d95d69f058fa45408b5a8b0950f,.jpg,2026-07-24 00:08:46,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__multi_cleaner_5_litre/multi_cleaner_5_litre.bin,FILE,116488,11f978c7be90faa675e3020b3b09e20e35083ce5c591d3c89ad2d2f7250c1ec7,.bin,2026-07-24 00:08:48,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__multi_cleaner_5_litre/multi_cleaner_5_litre_1k.gltf,FILE,4406,449a1f5ad8d511f635aafe4233b1d1e216eacf0c987cc2202b2052ce2ec879c3,.gltf,2026-07-24 00:08:46,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__multi_cleaner_5_litre/textures/multi_cleaner_5_litre_arm_1k.jpg,FILE,568077,570f40e4989ccd5ed4f59385c9dce05605d7c5f855ba7e422de3a4b38b235ed0,.jpg,2026-07-24 00:08:48,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__multi_cleaner_5_litre/textures/multi_cleaner_5_litre_diff_1k.jpg,FILE,366299,dc59d4cdb8f85c6ef09b3730f17d2bdb7ec2b819de29b8e03e56e69cc0d76a9e,.jpg,2026-07-24 00:08:47,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__multi_cleaner_5_litre/textures/multi_cleaner_5_litre_nor_gl_1k.jpg,FILE,311822,893673ea82d00f4afe84fbcf29ac0d92cde7057a13fb6b5f8b0d719530bfca2b,.jpg,2026-07-24 00:08:48,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__painted_wooden_cabinet/painted_wooden_cabinet.bin,FILE,78072,1023d773d84c42f2709ec297247d90b0e2833e37241fbe852e2f33b41ae10cda,.bin,2026-07-24 00:08:46,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__painted_wooden_cabinet/painted_wooden_cabinet_1k.gltf,FILE,9253,ce04543cdb10e05fe9c2cc08e9c118b16c1c717a07bcbfac9b99859465c8d1ed,.gltf,2026-07-24 00:08:44,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__painted_wooden_cabinet/textures/painted_wooden_cabinet_arm_1k.jpg,FILE,622122,34e0bcb00a62704d85161d41e844e798d4f894e416e7769079d50a21d561d171,.jpg,2026-07-24 00:08:45,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__painted_wooden_cabinet/textures/painted_wooden_cabinet_diff_1k.jpg,FILE,688654,2dbed9f9ec8e49fc2e87de8cd86e2029a80e9001b5102b4e47c7dfa913f34d89,.jpg,2026-07-24 00:08:44,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__painted_wooden_cabinet/textures/painted_wooden_cabinet_nor_gl_1k.jpg,FILE,463678,e94edf68faeaf68016c28da9b9f299bb38c57463acd94130ecf98dcaef790016,.jpg,2026-07-24 00:08:46,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__plastic_broom/plastic_broom.bin,FILE,590400,236ced2fe52ffb6b890ca2e2aa8c1e3e2df538689fcbc77e9757f8e87819ff6c,.bin,2026-07-24 00:08:46,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__plastic_broom/plastic_broom_1k.gltf,FILE,4696,2c5520d7eecc1206fc9c5c65faa2cee262ae67b71988f9b164d13e8f38e3b7d6,.gltf,2026-07-24 00:08:44,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__plastic_broom/textures/plastic_broom_arm_1k.jpg,FILE,507260,9d7bce015163853e93f9dd35f5299e8c351b3eaca8d0399fbaed05f89e845757,.jpg,2026-07-24 00:08:46,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__plastic_broom/textures/plastic_broom_diff_1k.jpg,FILE,265496,fcffd470ca8e8dd126e072c6d5b0a604fbffc07ff38da442efcda50db29965e6,.jpg,2026-07-24 00:08:45,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__plastic_broom/textures/plastic_broom_nor_gl_1k.jpg,FILE,92643,b5bed424a1f8347d839add0f329fb856ea02ced5929f7cdb4f558f7ae581552c,.jpg,2026-07-24 00:08:45,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__Shelf_01/Shelf_01.bin,FILE,12676,21ee76dda6320ba423e76d192cfd38885e334ae394c03978d092f96b508f175b,.bin,2026-07-24 00:08:43,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__Shelf_01/Shelf_01_1k.gltf,FILE,2617,715bce6ff1886eccdd43d558f5cf9242a24396e0eb9e8ae391905186bb339e52,.gltf,2026-07-24 00:08:43,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__Shelf_01/textures/Shelf_01_arm_1k.jpg,FILE,205542,d5d180b15c48ed6ab7b27a663de8f399f813ed0c32ff2706520d677a1e387cdc,.jpg,2026-07-24 00:08:43,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__Shelf_01/textures/Shelf_01_diff_1k.jpg,FILE,153220,875bb8110dec4f409d9127cba95f7c0ead02bdfeef6dd47232df939e4de35a5c,.jpg,2026-07-24 00:08:43,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__Shelf_01/textures/Shelf_01_nor_gl_1k.jpg,FILE,231393,c817d7966974be2da13e4b0a57918e8e142edc50eb41d438229c3bad70df0f91,.jpg,2026-07-24 00:08:43,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__steel_frame_shelves_02/steel_frame_shelves_02.bin,FILE,142344,bcfe8e37632961b13f7ac845f7f2505181c394e7bd356c123a0ef7706aabd70d,.bin,2026-07-24 00:08:47,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__steel_frame_shelves_02/steel_frame_shelves_02_1k.gltf,FILE,2775,df103b9fbb08a60e262cc1d8af5cb37f3c1231a8764eeacec23d363be24feca6,.gltf,2026-07-24 00:08:46,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__steel_frame_shelves_02/textures/steel_frame_shelves_02_arm_1k.jpg,FILE,199312,7fbcad4858018270eec05cbcdfec886adf4de39a057a8fc15a3c1d1d009f0307,.jpg,2026-07-24 00:08:48,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__steel_frame_shelves_02/textures/steel_frame_shelves_02_diff_1k.jpg,FILE,144386,2b41f59f3fbc6464e10ce11ee17c80f35173de8321865e4c4a966c55f5898f15,.jpg,2026-07-24 00:08:47,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__steel_frame_shelves_02/textures/steel_frame_shelves_02_nor_gl_1k.jpg,FILE,51446,c0033947364a267d17307943df975bc9d81268b51532c73340dd0bf45d204990,.jpg,2026-07-24 00:08:47,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__watering_can_metal_01/watering_can_metal_01.bin,FILE,318736,8d8db62f70b3a0a8887dbc31f6507bd2dfb93b2878527cc06362dca766493a32,.bin,2026-07-24 00:08:47,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__watering_can_metal_01/watering_can_metal_01_1k.gltf,FILE,3183,aaf3cdf52d64d1081fc7a9113a1ee91a0f8c9bcf569b5ac9927c713b65bbbd2e,.gltf,2026-07-24 00:08:46,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__watering_can_metal_01/textures/watering_can_metal_01_arm_1k.jpg,FILE,944654,966f78fca72dd7ae358c3199f6f7734830a7b09c782673e3e4bdfd0ce2d16689,.jpg,2026-07-24 00:08:49,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__watering_can_metal_01/textures/watering_can_metal_01_diff_1k.jpg,FILE,619613,e684096ed02bf20dbe46875185aeef02bbc50d31730badfe5853a36ccc5ee2fe,.jpg,2026-07-24 00:08:49,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__watering_can_metal_01/textures/watering_can_metal_01_nor_gl_1k.jpg,FILE,725001,13aaedd908aba518ab28d3401881529c9d2ee656459a110f5619b9aad2e86be7,.jpg,2026-07-24 00:08:47,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__wooden_bookshelf_worn/wooden_bookshelf_worn.bin,FILE,267964,170758113b50132380ab46943f6eab18f2714460dead065aae37241a94abf0f9,.bin,2026-07-24 00:08:43,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__wooden_bookshelf_worn/wooden_bookshelf_worn_1k.gltf,FILE,2849,a1c5b3f1e71ae0b5eb73047e8097bceaa5f17e5d2d0d7ae1b8053d5ec0878fc6,.gltf,2026-07-24 00:08:43,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__wooden_bookshelf_worn/textures/wooden_bookshelf_worn_arm_1k.jpg,FILE,713979,41b3aca38fb55cb300d971016a597c80425da3744a6d33d82fe78f9dbe609eaa,.jpg,2026-07-24 00:08:44,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__wooden_bookshelf_worn/textures/wooden_bookshelf_worn_diff_1k.jpg,FILE,799126,970f60178decadd0d8fb1e5872f718350a49b027fd69469210c41ead350cba56,.jpg,2026-07-24 00:08:44,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__wooden_bookshelf_worn/textures/wooden_bookshelf_worn_nor_gl_1k.jpg,FILE,993276,90ffb1b3f7bb638d5a7e1a2b244a260d623e314a6010a6b8c23c57203e510ac9,.jpg,2026-07-24 00:08:43,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__wooden_broom/wooden_broom.bin,FILE,508940,35007174a2e19607154914d21f21116aaac67adf152f3f1c4e91163f43d4443e,.bin,2026-07-24 00:08:48,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__wooden_broom/wooden_broom_1k.gltf,FILE,7588,0849b601ff9b967b8d891edcee64fd39cf1e192161d989720ca6a93caf242d70,.gltf,2026-07-24 00:08:44,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__wooden_broom/textures/wooden_broom_arm_1k.jpg,FILE,885939,43692c6109afa9a3a694a4295c69051e21edcbe30d8750ba434cc1674bb9db0c,.jpg,2026-07-24 00:08:48,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__wooden_broom/textures/wooden_broom_bristles_diff_1k.jpg,FILE,388640,deebfae62affe0007c73bc57b5afcd216d920ec69c2f67d8399a5aab6a9088a8,.jpg,2026-07-24 00:08:45,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__wooden_broom/textures/wooden_broom_diff_1k.jpg,FILE,759771,525f5ba0cb4669b4e0c9d1ea0ca45471bcc28d3e061e0e1e5ab72a3c0c8edb81,.jpg,2026-07-24 00:08:46,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/ph__wooden_broom/textures/wooden_broom_nor_gl_1k.jpg,FILE,873442,6ecda3297647a6b8b36b6a2d96240fa6c3ba973e4c795d307a5e8829e661b1be,.jpg,2026-07-24 00:08:46,no,yes,no,no,,
B_distractors,data/pallet/distractors,indoor/sf__water_dispenser_01/water_dispenser_01.glb,FILE,196688,a6034e824d2eb8e2996f9fac4c194442ae827259d9ab50f2b66c42d8762be8fa,.glb,2026-07-24 08:56:47,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/LICENSE.txt,FILE,608,73d0f5e6174d3745a2dc0a66a6a4d0b4f185d8f9e008e039a39addb3411e318d,.txt,2026-07-24 08:58:18,no,yes,yes,no,,
B_distractors,data/pallet/distractors,large/SOURCES.txt,FILE,3311,ef80761ea87a1f2ecac2b6455d96444c27e69ec77abb02fafe0a6295f9b42b24,.txt,2026-07-24 08:58:18,no,yes,yes,no,,
B_distractors,data/pallet/distractors,large/ph__barrel_stove/barrel_stove.bin,FILE,267680,09d7eb63b75a4a214fdb9f03349e5ddf990ea9865b3fbfb3fede6e5ccfa19e68,.bin,2026-07-24 00:08:30,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__barrel_stove/barrel_stove_1k.gltf,FILE,2747,33006d0166cda06b377b749553571220c9dcbb6f89d42d123d74d0308cf4df32,.gltf,2026-07-24 00:08:28,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__barrel_stove/textures/barrel_stove_arm_1k.jpg,FILE,789380,f0ec5ddee6660953cad654e883e641f60e0c814afcbab2fa7c90a75843790145,.jpg,2026-07-24 00:08:30,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__barrel_stove/textures/barrel_stove_diff_1k.jpg,FILE,858608,7661395a02b37db8dde222dd16947e41fa3b06d2ee9a198c57b6d015222afaeb,.jpg,2026-07-24 00:08:28,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__barrel_stove/textures/barrel_stove_nor_gl_1k.jpg,FILE,228496,533b75cb95ae236aab74c3a5b8ccbeff567b4a402c5bc3373c20c9afea48d680,.jpg,2026-07-24 00:08:29,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__chinese_screen_panels/chinese_screen_panels.bin,FILE,35936,34a2f03180313ed4dbf6ac8dd6c0277b1b873929daf6bf8f06a209af6c9b2fc3,.bin,2026-07-24 00:08:28,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__chinese_screen_panels/chinese_screen_panels_1k.gltf,FILE,4225,80eea5b87ed1355f4628c791dc14d7c45ce77888ee9314aa97d92438d43b61a2,.gltf,2026-07-24 00:08:28,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__chinese_screen_panels/textures/chinese_screen_panels_arm_1k.jpg,FILE,558223,fec093ccc5d21ed333c3ef489c0b71cc067359a6fbda62146fb39826425d5f93,.jpg,2026-07-24 00:08:28,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__chinese_screen_panels/textures/chinese_screen_panels_diff_1k.jpg,FILE,666440,2240dd186b02a778871cc55348e392f05f9bc451882896ec7457895cf7cbcb9d,.jpg,2026-07-24 00:08:28,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__chinese_screen_panels/textures/chinese_screen_panels_nor_gl_1k.jpg,FILE,428108,e887b7e2ce2483fe835ddc8978dd42704505d110ec72e07c84bfef916205ef80,.jpg,2026-07-24 00:08:28,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__covered_car/covered_car.bin,FILE,394464,dcbd7bf82d415e30d02c3e7056013b44729de7b712868b5ab9bf29f2b3b8bc57,.bin,2026-07-24 00:08:28,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__covered_car/covered_car_1k.gltf,FILE,9687,80b210b08673833a8085812b9ee71286213b2af92654886e5a1a368977265aa7,.gltf,2026-07-24 00:08:28,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__covered_car/textures/covered_car_arm_1k.jpg,FILE,745781,e77f73234311701dd8088ec572e61d4ec7838bd28e9ea13ffe5e28f79da8e085,.jpg,2026-07-24 00:08:28,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__covered_car/textures/covered_car_diff_1k.jpg,FILE,558004,c4616a5c7c1327e4bc127b600e59d9dcb2123f8926f1570a1ca4a068d97f4d34,.jpg,2026-07-24 00:08:28,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__covered_car/textures/covered_car_nor_gl_1k.jpg,FILE,641340,6769694abe28c53e5c35ad1cefdd462b56416e7d89a6bcf5a9d9f6c922b46d05,.jpg,2026-07-24 00:08:28,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__ladder_sectioned_01/ladder_sectioned_01.bin,FILE,914488,e5d5265fa87cec63bb60a5ec54b787235d257b4e6c45ab7edcc68e7cbb515206,.bin,2026-07-24 00:08:31,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__ladder_sectioned_01/ladder_sectioned_01_1k.gltf,FILE,7585,68df434461bc1ed2dff4ec10bd34c14a3b319706da512a520f4291abe6fb5132,.gltf,2026-07-24 00:08:28,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__ladder_sectioned_01/textures/ladder_sectioned_01_arm_1k.jpg,FILE,797514,40cd96307107f0fc068b174c496d2f5611495160f915a4c293f55e2109235b13,.jpg,2026-07-24 00:08:33,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__ladder_sectioned_01/textures/ladder_sectioned_01_diff_1k.jpg,FILE,509874,3154595e9a43befafb994f7faf60f084cb929bbdf4b29be24d7d3cee62fa6a34,.jpg,2026-07-24 00:08:31,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__ladder_sectioned_01/textures/ladder_sectioned_01_nor_gl_1k.jpg,FILE,342722,e8dc89873db016f78d585747aa7f2bb253ce4f620269ad4aeac2eba42d9e4ebd,.jpg,2026-07-24 00:08:31,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__old_military_compressor/old_military_compressor.bin,FILE,2341548,cb4f99372897713112e468283fa399a4122adf145b8059c8d57b057def4408a3,.bin,2026-07-24 00:08:30,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__old_military_compressor/old_military_compressor_1k.gltf,FILE,4806,dd43d023cf1005bc4f71fb6e32fc7f28aa648c40221478f570adf8b6341ad6be,.gltf,2026-07-24 00:08:28,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__old_military_compressor/textures/old_military_compressor_arm_1k.jpg,FILE,821928,41a93c81e36e45073de5985de94afde0bcd83ce68c00cea2f5398aafe015e4d2,.jpg,2026-07-24 00:08:30,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__old_military_compressor/textures/old_military_compressor_diff_1k.jpg,FILE,744836,cb02b7b02cee27c7f04187be26b9a9079a58725353c56726c939b051178424a4,.jpg,2026-07-24 00:08:29,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__old_military_compressor/textures/old_military_compressor_nor_gl_1k.jpg,FILE,519610,f7e289152c3edf5c4edd406ac470b9d69412dceb8c700a5d7b3e5e0cb7f6e7b8,.jpg,2026-07-24 00:08:29,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__portable_generator/portable_generator.bin,FILE,939572,fb7dcfedec1331ad541569e4ca8d4157284b2164084b7fe5a97928d4abc0ea2d,.bin,2026-07-24 00:08:29,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__portable_generator/portable_generator_1k.gltf,FILE,10130,d5afe27834f824dfe753391713c45be03479e8100831f320796030531f61b848,.gltf,2026-07-24 00:08:29,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__portable_generator/textures/portable_generator_arm_1k.jpg,FILE,887711,10236e967baddd90ec7d4ab68969b06fb419f98782a2796db94edc0249b0dad2,.jpg,2026-07-24 00:08:29,no,yes,no,no,,
B_distractors,data/pallet/distractors,large/ph__portable_generator/textures/portable_generator_diff_1k.jpg,FILE,755079,32acc300105a2df2290d872889b24e1b29ff1ca2c56c0a0cf8fbba0c5966a063,.jpg,2026-07-24 00:08:29,no,yes,no,no,,
